gwicid,date,month,SGI
9771,1993-07-31,7,1.554821347633737
9771,1993-08-31,8,1.5933509360117335
9771,1993-09-30,9,
9771,1993-10-31,10,
9771,1993-11-30,11,
9771,1993-12-31,12,
9771,1994-01-31,1,
9771,1994-02-28,2,
9771,1994-03-31,3,
9771,1994-04-30,4,
9771,1994-05-31,5,-0.5522796695111796
9771,1994-06-30,6,
9771,1994-07-31,7,
9771,1994-08-31,8,0.05028473878768214
9771,1994-09-30,9,
9771,1994-10-31,10,
9771,1994-11-30,11,0.19326420135505296
9771,1994-12-31,12,
9771,1995-01-31,1,
9771,1995-02-28,2,-1.40136533643269
9771,1995-03-31,3,
9771,1995-04-30,4,
9771,1995-05-31,5,1.6909946211940339
9771,1995-06-30,6,
9771,1995-07-31,7,
9771,1995-08-31,8,
9771,1995-09-30,9,
9771,1995-10-31,10,1.3400304080659273
9771,1995-11-30,11,
9771,1995-12-31,12,
9771,1996-01-31,1,1.3495234325063241
9771,1996-02-29,2,
9771,1996-03-31,3,
9771,1996-04-30,4,1.098736269544829
9771,1996-05-31,5,
9771,1996-06-30,6,
9771,1996-07-31,7,-0.12521033586852104
9771,1996-08-31,8,
9771,1996-09-30,9,
9771,1996-10-31,10,0.680088957196706
9771,1996-11-30,11,
9771,1996-12-31,12,
9771,1997-01-31,1,
9771,1997-02-28,2,
9771,1997-03-31,3,
9771,1997-04-30,4,
9771,1997-05-31,5,
9771,1997-06-30,6,
9771,1997-07-31,7,0.9022372853009865
9771,1997-08-31,8,
9771,1997-09-30,9,
9771,1997-10-31,10,1.4658188143587751
9771,1997-11-30,11,
9771,1997-12-31,12,
9771,1998-01-31,1,
9771,1998-02-28,2,
9771,1998-03-31,3,
9771,1998-04-30,4,1.3703589186173537
9771,1998-05-31,5,
9771,1998-06-30,6,
9771,1998-07-31,7,0.6794938555299728
9771,1998-08-31,8,
9771,1998-09-30,9,
9771,1998-10-31,10,
9771,1998-11-30,11,
9771,1998-12-31,12,
9771,1999-01-31,1,0.7518698008266244
9771,1999-02-28,2,
9771,1999-03-31,3,
9771,1999-04-30,4,
9771,1999-05-31,5,-0.6578791538663434
9771,1999-06-30,6,
9771,1999-07-31,7,-0.14404836428120138
9771,1999-08-31,8,
9771,1999-09-30,9,
9771,1999-10-31,10,0.3356963358028717
9771,1999-11-30,11,
9771,1999-12-31,12,
9771,2000-01-31,1,-0.418617973931634
9771,2000-02-29,2,
9771,2000-03-31,3,
9771,2000-04-30,4,0.12185916407486252
9771,2000-05-31,5,
9771,2000-06-30,6,
9771,2000-07-31,7,-1.494003635163814
9771,2000-08-31,8,
9771,2000-09-30,9,
9771,2000-10-31,10,-0.48442505808082825
9771,2000-11-30,11,
9771,2000-12-31,12,
9771,2001-01-31,1,
9771,2001-02-28,2,
9771,2001-03-31,3,
9771,2001-04-30,4,-0.6549543403583633
9771,2001-05-31,5,
9771,2001-06-30,6,
9771,2001-07-31,7,-0.6773201073707222
9771,2001-08-31,8,
9771,2001-09-30,9,
9771,2001-10-31,10,-0.3289018351437374
9771,2001-11-30,11,
9771,2001-12-31,12,
9771,2002-01-31,1,-0.5383670524036119
9771,2002-02-28,2,
9771,2002-03-31,3,
9771,2002-04-30,4,-1.2867684977156957
9771,2002-05-31,5,
9771,2002-06-30,6,
9771,2002-07-31,7,-0.8642404985975586
9771,2002-08-31,8,
9771,2002-09-30,9,
9771,2002-10-31,10,-0.5805822664566884
9771,2002-11-30,11,
9771,2002-12-31,12,
9771,2003-01-31,1,-0.24131154958118572
9771,2003-02-28,2,
9771,2003-03-31,3,
9771,2003-04-30,4,0.48229688871068865
9771,2003-05-31,5,
9771,2003-06-30,6,
9771,2003-07-31,7,-1.3716238785232928
9771,2003-08-31,8,
9771,2003-09-30,9,
9771,2003-10-31,10,-1.3292942202382836
9771,2003-11-30,11,
9771,2003-12-31,12,
9771,2004-01-31,1,1.7863811013896285
9771,2004-02-29,2,
9771,2004-03-31,3,
9771,2004-04-30,4,-1.5548063276403412
9771,2004-05-31,5,
9771,2004-06-30,6,-0.8647997144766788
9771,2004-07-31,7,-0.612256646142413
9771,2004-08-31,8,
9771,2004-09-30,9,
9771,2004-10-31,10,0.7274754205589993
9771,2004-11-30,11,
9771,2004-12-31,12,
9771,2005-01-31,1,-0.30002887254491895
9771,2005-02-28,2,
9771,2005-03-31,3,
9771,2005-04-30,4,-0.18755950807918942
9771,2005-05-31,5,
9771,2005-06-30,6,
9771,2005-07-31,7,-0.7416805134283233
9771,2005-08-31,8,
9771,2005-09-30,9,
9771,2005-10-31,10,0.11825975707439218
9771,2005-11-30,11,
9771,2005-12-31,12,
9771,2006-01-31,1,-0.06786958814118571
9771,2006-02-28,2,
9771,2006-03-31,3,
9771,2006-04-30,4,0.9854495354535199
9771,2006-05-31,5,
9771,2006-06-30,6,-0.7443694332859161
9771,2006-07-31,7,
9771,2006-08-31,8,
9771,2006-09-30,9,
9771,2006-10-31,10,-1.7534671002176512
9771,2006-11-30,11,
9771,2006-12-31,12,
9771,2007-01-31,1,-2.0008569324306267
9771,2007-02-28,2,
9771,2007-03-31,3,0.8257666305629714
9771,2007-04-30,4,
9771,2007-05-31,5,
9771,2007-06-30,6,
9771,2007-07-31,7,-0.3631761202740409
9771,2007-08-31,8,
9771,2007-09-30,9,
9771,2007-10-31,10,-0.048596062778498705
9771,2007-11-30,11,
9771,2007-12-31,12,
9771,2008-01-31,1,0.212372722213519
9771,2008-02-29,2,
9771,2008-03-31,3,
9771,2008-04-30,4,-0.7516456668793053
9771,2008-05-31,5,1.0002101218626966
9771,2008-06-30,6,0.819806295796972
9771,2008-07-31,7,1.2146334904504554
9771,2008-08-31,8,0.5772284164889661
9771,2008-09-30,9,0.8279712177993165
9771,2008-10-31,10,0.470961588420038
9771,2008-11-30,11,
9771,2008-12-31,12,1.46495489145105
9771,2009-01-31,1,0.5115217384826833
9771,2009-02-28,2,0.923063224788288
9771,2009-03-31,3,0.8469564532294672
9771,2009-04-30,4,0.19846269202939504
9771,2009-05-31,5,0.6562081951596818
9771,2009-06-30,6,-0.02480231948767564
9771,2009-07-31,7,0.35483560020169436
9771,2009-08-31,8,0.27799808999298503
9771,2009-09-30,9,0.0908992130383548
9771,2009-10-31,10,0.5862760291728142
9771,2009-11-30,11,0.6821699612568072
9771,2009-12-31,12,0.20930974196785845
9771,2010-01-31,1,-0.1540625439589589
9771,2010-02-28,2,0.284233728884391
9771,2010-03-31,3,-0.2806940958090385
9771,2010-04-30,4,-0.032270344873227996
9771,2010-05-31,5,-0.2294857744231633
9771,2010-06-30,6,0.4946290748685025
9771,2010-07-31,7,0.9658799565278571
9771,2010-08-31,8,0.34119770698267615
9771,2010-09-30,9,1.406322470483847
9771,2010-10-31,10,0.633017321058444
9771,2010-11-30,11,0.7925880811194586
9771,2010-12-31,12,0.711200752559506
9771,2011-01-31,1,0.5115217384826833
9771,2011-02-28,2,0.284233728884391
9771,2011-03-31,3,0.3962682963025168
9771,2011-04-30,4,
9771,2011-05-31,5,0.4834704931458542
9771,2011-06-30,6,0.9134349177209047
9771,2011-07-31,7,0.8818276241833279
9771,2011-08-31,8,
9771,2011-09-30,9,0.062043803053175584
9771,2011-10-31,10,0.3356963358028717
9771,2011-11-30,11,
9771,2011-12-31,12,
9771,2012-01-31,1,0.8048480227577749
9771,2012-02-29,2,
9771,2012-03-31,3,-0.09191130297925532
9771,2012-04-30,4,0.2746952369529301
9771,2012-05-31,5,0.021255574242823094
9771,2012-06-30,6,-0.20317308036741322
9771,2012-07-31,7,-0.612256646142413
9771,2012-08-31,8,-0.5516391518437962
9771,2012-09-30,9,-0.615689556138399
9771,2012-10-31,10,-0.7525774316915138
9771,2012-11-30,11,-0.417874991998858
9771,2012-12-31,12,0.07233738135625645
9771,2013-01-31,1,-0.6285645701728921
9771,2013-02-28,2,-0.3721503880270507
9771,2013-03-31,3,-0.7519139914521882
9771,2013-04-30,4,-0.6549543403583633
9771,2013-05-31,5,-1.6897987060742437
9771,2013-06-30,6,-0.7102429754389248
9771,2013-07-31,7,-0.28091749971068425
9771,2013-08-31,8,-1.0450259552984218
9771,2013-09-30,9,-1.3481007875413868
9771,2013-10-31,10,-0.5229626693510032
9771,2013-11-30,11,-0.2855936635601912
9771,2013-12-31,12,-0.7908496573520071
9771,2014-01-31,1,-0.9840442939550934
9771,2014-02-28,2,-0.6803428409719313
9771,2014-03-31,3,-0.8174123153171007
9771,2014-04-30,4,-0.3045121172314744
9771,2014-05-31,5,0.32919109608766606
9771,2014-06-30,6,-0.18688982034378632
9771,2014-07-31,7,0.16651308637927031
9771,2014-08-31,8,-0.288455778727154
9771,2014-09-30,9,0.4121398415586415
9771,2014-10-31,10,0.40288991210082914
9771,2014-11-30,11,0.03287726361472054
9771,2014-12-31,12,-0.2218455578423313
9771,2015-01-31,1,0.01724416717204935
9771,2015-02-28,2,0.7402455760392622
9771,2015-03-31,3,-0.09191130297925532
9771,2015-04-30,4,-0.18755950807918942
9771,2015-05-31,5,-1.0973729480585899
9771,2015-06-30,6,0.5275551112299353
9771,2015-07-31,7,2.053929869690451
9771,2015-08-31,8,-0.6770640169652047
9771,2015-09-30,9,-0.8247129251900652
9771,2015-10-31,10,-1.0389654067640102
9771,2015-11-30,11,-1.0528178934329622
9771,2015-12-31,12,-1.465512852518748
9771,2016-01-31,1,-0.8083619805995231
9771,2016-02-29,2,
9771,2016-03-31,3,
9771,2016-04-30,4,-0.4410604634600406
9771,2016-05-31,5,
9771,2016-06-30,6,
9771,2016-07-31,7,-1.9094903433046362
9771,2016-08-31,8,
9771,2016-09-30,9,
9771,2016-10-31,10,-1.0389654067640102
9771,2016-11-30,11,
9771,2016-12-31,12,
9771,2017-01-31,1,-0.8676087878928113
9771,2017-02-28,2,
9771,2017-03-31,3,
9771,2017-04-30,4,0.08343209871722168
9771,2017-05-31,5,
9771,2017-06-30,6,
9771,2017-07-31,7,-0.39230636841198785
9771,2017-08-31,8,
9771,2017-09-30,9,
9771,2017-10-31,10,-0.28958564460406877
9771,2017-11-30,11,
9771,2017-12-31,12,
9771,2018-01-31,1,-0.27061761238163196
9771,2018-02-28,2,
9771,2018-03-31,3,
9771,2018-04-30,4,0.29369189908596716
9771,2018-05-31,5,
9771,2018-06-30,6,
9771,2018-07-31,7,0.3392691837456119
9771,2018-08-31,8,
9771,2018-09-30,9,
9771,2018-10-31,10,0.5398797538599387
9771,2018-11-30,11,
9771,2018-12-31,12,
9771,2019-01-31,1,0.8048480227577749
9771,2019-02-28,2,
9771,2019-03-31,3,
9771,2019-04-30,4,1.1177649896796749
9771,2019-05-31,5,
9771,2019-06-30,6,
9771,2019-07-31,7,0.454925846151387
9771,2019-08-31,8,
9771,2019-09-30,9,
9771,2019-10-31,10,0.40288991210082914
9771,2019-11-30,11,
9771,2019-12-31,12,
9771,2020-01-31,1,0.5652133093386444
9771,2020-02-29,2,
9771,2020-03-31,3,
9771,2020-04-30,4,
9771,2020-05-31,5,
9771,2020-06-30,6,
9771,2020-07-31,7,0.21793048109640156
9771,2020-08-31,8,
9771,2020-09-30,9,
9771,2020-10-31,10,-0.28958564460406877
9771,2020-11-30,11,
9771,2020-12-31,12,
