area,start_date,end_date,value
Paradise Valley,2010-12-01,2010-12-31,66.19764870405197
Bitterroot,2011-01-01,2011-01-31,142.74769005505368
Gallatin,2011-01-01,2011-01-31,-10.964982073754072
Paradise Valley,2011-01-01,2011-01-31,41.9196991212666
Bitterroot,2011-02-01,2011-02-28,62.26984886825085
Gallatin,2011-02-01,2011-02-28,-11.09287067875266
Paradise Valley,2011-02-01,2011-02-28,20.302432276308537
Bitterroot,2011-03-01,2011-03-31,74.54048313200474
Gallatin,2011-03-01,2011-03-31,-16.860013597644866
Paradise Valley,2011-03-01,2011-03-31,38.524853041395545
Bitterroot,2011-04-01,2011-04-30,63.44486302137375
Gallatin,2011-04-01,2011-04-30,-3.3801512867212296
Paradise Valley,2011-04-01,2011-04-30,83.6293081343174
Bitterroot,2011-05-01,2011-05-31,3.186162443831563
Gallatin,2011-05-01,2011-05-31,16.313037264626473
Paradise Valley,2011-05-01,2011-05-31,27.376475209370255
Bitterroot,2011-06-01,2011-06-30,-14.09234314551577
Gallatin,2011-06-01,2011-06-30,-48.02980849891901
Paradise Valley,2011-06-01,2011-06-30,-48.02980849891901
Bitterroot,2011-07-01,2011-07-31,-137.09225048869848
Gallatin,2011-07-01,2011-07-31,-164.9959485172294
Paradise Valley,2011-07-01,2011-07-31,-147.93018890637904
Bitterroot,2011-08-01,2011-08-31,-144.2364538675174
Gallatin,2011-08-01,2011-08-31,-142.69143450446427
Paradise Valley,2011-08-01,2011-08-31,-127.68138773692772
Bitterroot,2011-09-01,2011-09-30,-101.05380791705102
Gallatin,2011-09-01,2011-09-30,-107.62125307135284
Paradise Valley,2011-09-01,2011-09-30,-94.18386808224022
Bitterroot,2011-10-01,2011-10-31,42.02718704752624
Gallatin,2011-10-01,2011-10-31,-27.138641096651554
Paradise Valley,2011-10-01,2011-10-31,13.660467426292598
Bitterroot,2011-11-01,2011-11-30,69.72365670558065
Gallatin,2011-11-01,2011-11-30,-9.106060698628426
Paradise Valley,2011-11-01,2011-11-30,51.46521300729364
Bitterroot,2011-12-01,2011-12-31,74.53354078158736
Gallatin,2011-12-01,2011-12-31,-5.552863389253616
Paradise Valley,2011-12-01,2011-12-31,36.50753229483962
Bitterroot,2012-01-01,2012-01-31,111.37620729766786
Gallatin,2012-01-01,2012-01-31,-20.356697160750628
Paradise Valley,2012-01-01,2012-01-31,18.22975166141987
Bitterroot,2012-02-01,2012-02-29,90.45407946780324
Gallatin,2012-02-01,2012-02-29,-14.585195502266288
Paradise Valley,2012-02-01,2012-02-29,34.75141905248165
Bitterroot,2012-03-01,2012-03-31,70.36834371089935
Gallatin,2012-03-01,2012-03-31,-32.26228752359748
Paradise Valley,2012-03-01,2012-03-31,-7.130863472819328
Bitterroot,2012-04-01,2012-04-30,-11.684454083442688
Gallatin,2012-04-01,2012-04-30,-44.077093098312616
Paradise Valley,2012-04-01,2012-04-30,-8.044246062636375
Bitterroot,2012-05-01,2012-05-31,-22.25219240784645
Gallatin,2012-05-01,2012-05-31,-61.14378261566162
Paradise Valley,2012-05-01,2012-05-31,-14.916315108537674
Bitterroot,2012-06-01,2012-06-30,-68.9431266556494
Gallatin,2012-06-01,2012-06-30,-127.38515442749485
Paradise Valley,2012-06-01,2012-06-30,-117.14082319103181
Bitterroot,2012-07-01,2012-07-31,-148.3128242166713
Gallatin,2012-07-01,2012-07-31,-158.51751130307093
Paradise Valley,2012-07-01,2012-07-31,-131.4088042639196
Bitterroot,2012-08-01,2012-08-31,-146.68570638587698
Gallatin,2012-08-01,2012-08-31,-160.3831691890955
Paradise Valley,2012-08-01,2012-08-31,-152.40272319782525
Bitterroot,2012-09-01,2012-09-30,-116.59404330141842
Gallatin,2012-09-01,2012-09-30,-116.96007085591555
Paradise Valley,2012-09-01,2012-09-30,-96.80346612259746
Bitterroot,2012-10-01,2012-10-31,45.78039512038231
Gallatin,2012-10-01,2012-10-31,-50.72581391548738
Paradise Valley,2012-10-01,2012-10-31,-5.236181839369237
Bitterroot,2012-11-01,2012-11-30,58.08338266611099
Gallatin,2012-11-01,2012-11-30,-23.26856354251504
Paradise Valley,2012-11-01,2012-11-30,13.007023096084595
Bitterroot,2012-12-01,2012-12-31,118.77307964861393
Gallatin,2012-12-01,2012-12-31,-11.246004621498287
Paradise Valley,2012-12-01,2012-12-31,59.645527705550194
Bitterroot,2013-01-01,2013-01-31,74.01878537423909
Gallatin,2013-01-01,2013-01-31,-10.681625852826983
Paradise Valley,2013-01-01,2013-01-31,12.067976146936417
Bitterroot,2013-02-01,2013-02-28,24.7675653193146
Gallatin,2013-02-01,2013-02-28,-18.732836032286286
Paradise Valley,2013-02-01,2013-02-28,3.9605500921607018
Bitterroot,2013-03-01,2013-03-31,25.61374619230628
Gallatin,2013-03-01,2013-03-31,-39.11420185863972
Paradise Valley,2013-03-01,2013-03-31,-1.7030557319521904
Bitterroot,2013-04-01,2013-04-30,13.27702285349369
Gallatin,2013-04-01,2013-04-30,-47.76855194941163
Paradise Valley,2013-04-01,2013-04-30,11.900156527757645
Bitterroot,2013-05-01,2013-05-31,-62.85492797894403
Gallatin,2013-05-01,2013-05-31,-42.22071276791394
Paradise Valley,2013-05-01,2013-05-31,-42.22071276791394
Bitterroot,2013-06-01,2013-06-30,-73.3791155712679
Gallatin,2013-06-01,2013-06-30,-100.87597761675715
Paradise Valley,2013-06-01,2013-06-30,-105.63217635452747
Bitterroot,2013-07-01,2013-07-31,-179.50992987165228
Gallatin,2013-07-01,2013-07-31,-179.17109040822834
Paradise Valley,2013-07-01,2013-07-31,-133.34698265232146
Bitterroot,2013-08-01,2013-08-31,-120.80469411890954
Gallatin,2013-08-01,2013-08-31,-149.16240569204092
Paradise Valley,2013-08-01,2013-08-31,-121.02938055992126
Bitterroot,2013-09-01,2013-09-30,-12.774719894863665
Gallatin,2013-09-01,2013-09-30,-39.1087361574173
Paradise Valley,2013-09-01,2013-09-30,14.983954634517431
Bitterroot,2013-10-01,2013-10-31,-27.345478653907776
Gallatin,2013-10-01,2013-10-31,-22.72417994402349
Paradise Valley,2013-10-01,2013-10-31,-4.972731625661254
Bitterroot,2013-11-01,2013-11-30,50.3451801687479
Gallatin,2013-11-01,2013-11-30,-18.550090628676116
Paradise Valley,2013-11-01,2013-11-30,24.668852912262082
Bitterroot,2013-12-01,2013-12-31,114.148104660213
Gallatin,2013-12-01,2013-12-31,-4.69568832591176
Paradise Valley,2013-12-01,2013-12-31,55.2198700774461
Bitterroot,2014-01-01,2014-01-31,89.93617689609528
Gallatin,2014-01-01,2014-01-31,-21.902678824029863
Paradise Valley,2014-01-01,2014-01-31,21.732265323400497
Bitterroot,2014-02-01,2014-02-28,161.08212241530418
Gallatin,2014-02-01,2014-02-28,7.444851676002145
Paradise Valley,2014-02-01,2014-02-28,92.98244993388653
Bitterroot,2014-03-01,2014-03-31,104.88167680799961
Gallatin,2014-03-01,2014-03-31,-5.272766273468733
Paradise Valley,2014-03-01,2014-03-31,46.33244174718857
Bitterroot,2014-04-01,2014-04-30,3.381045076996088
Gallatin,2014-04-01,2014-04-30,-42.53743055043742
Paradise Valley,2014-04-01,2014-04-30,19.272537815384567
Bitterroot,2014-05-01,2014-05-31,-62.00163394212723
Gallatin,2014-05-01,2014-05-31,-72.00145091302693
Paradise Valley,2014-05-01,2014-05-31,-69.89074490685016
Bitterroot,2014-06-01,2014-06-30,-64.03311044722795
Gallatin,2014-06-01,2014-06-30,-51.80879750289023
Paradise Valley,2014-06-01,2014-06-30,-51.80879750289023
Bitterroot,2014-07-01,2014-07-31,-154.40021529700607
Gallatin,2014-07-01,2014-07-31,-153.95597314834595
Paradise Valley,2014-07-01,2014-07-31,-145.49899788200855
Bitterroot,2014-08-01,2014-08-31,-62.985617600381374
Gallatin,2014-08-01,2014-08-31,-46.91439021099359
Paradise Valley,2014-08-01,2014-08-31,-24.23153966665268
Bitterroot,2014-09-01,2014-09-30,-80.720729008317
Gallatin,2014-09-01,2014-09-30,-60.20103099942207
Paradise Valley,2014-09-01,2014-09-30,-34.30079288780689
Bitterroot,2014-10-01,2014-10-31,15.965032264590263
Gallatin,2014-10-01,2014-10-31,-65.82381060579792
Paradise Valley,2014-10-01,2014-10-31,-43.38048307597637
Bitterroot,2014-11-01,2014-11-30,150.56641399487853
Gallatin,2014-11-01,2014-11-30,0.42443963699042797
Paradise Valley,2014-11-01,2014-11-30,64.2854980379343
Bitterroot,2014-12-01,2014-12-31,95.7887241221033
Gallatin,2014-12-01,2014-12-31,-4.351388700306416
Paradise Valley,2014-12-01,2014-12-31,44.49513236992061
Bitterroot,2015-01-01,2015-01-31,84.33746542781591
Gallatin,2015-01-01,2015-01-31,-16.288265876471996
Paradise Valley,2015-01-01,2015-01-31,18.32566688209772
Bitterroot,2015-02-01,2015-02-28,30.25851759314537
Gallatin,2015-02-01,2015-02-28,-28.915355193428695
Paradise Valley,2015-02-01,2015-02-28,2.5884595438838005
Bitterroot,2015-03-01,2015-03-31,-12.96952798962593
Gallatin,2015-03-01,2015-03-31,-73.34985418617725
Paradise Valley,2015-03-01,2015-03-31,-54.84024553373456
Bitterroot,2015-04-01,2015-04-30,-28.845560681074858
Gallatin,2015-04-01,2015-04-30,-48.950139889493585
Paradise Valley,2015-04-01,2015-04-30,-38.529820742085576
Bitterroot,2015-05-01,2015-05-31,-57.24908434972167
Gallatin,2015-05-01,2015-05-31,-12.41323223290965
Paradise Valley,2015-05-01,2015-05-31,3.514473333954811
Bitterroot,2015-06-01,2015-06-30,-129.26885804906487
Gallatin,2015-06-01,2015-06-30,-129.41888412088156
Paradise Valley,2015-06-01,2015-06-30,-119.72162774018943
Bitterroot,2015-07-01,2015-07-31,-122.8156980574131
Gallatin,2015-07-01,2015-07-31,-107.5104278754443
Paradise Valley,2015-07-01,2015-07-31,-88.82617995329201
Bitterroot,2015-08-01,2015-08-31,-143.0590576324612
Gallatin,2015-08-01,2015-08-31,-133.6979986699298
Paradise Valley,2015-08-01,2015-08-31,-91.70492453500628
Bitterroot,2015-09-01,2015-09-30,-67.18287831544876
Gallatin,2015-09-01,2015-09-30,-70.85253668902442
Paradise Valley,2015-09-01,2015-09-30,-70.85253668902442
Bitterroot,2015-10-01,2015-10-31,-19.671231396496296
Gallatin,2015-10-01,2015-10-31,-24.01347789168358
Paradise Valley,2015-10-01,2015-10-31,-12.387123232707381
Bitterroot,2015-11-01,2015-11-30,57.15323793096468
Gallatin,2015-11-01,2015-11-30,6.034079879522324
Paradise Valley,2015-11-01,2015-11-30,26.327946960926056
Bitterroot,2015-12-01,2015-12-31,150.8221087604761
Gallatin,2015-12-01,2015-12-31,5.1723707402125
Paradise Valley,2015-12-01,2015-12-31,56.039939634501934
Bitterroot,2016-01-01,2016-01-31,53.31562454253435
Gallatin,2016-01-01,2016-01-31,-15.934374740347266
Paradise Valley,2016-01-01,2016-01-31,7.931249424815178
Bitterroot,2016-02-01,2016-02-29,60.74375011632219
Gallatin,2016-02-01,2016-02-29,-47.207811932079494
Paradise Valley,2016-02-01,2016-02-29,-7.443750939331949
Bitterroot,2016-03-01,2016-03-31,45.287500731647015
Gallatin,2016-03-01,2016-03-31,-34.84062460064888
Paradise Valley,2016-03-01,2016-03-31,12.462499938905239
Bitterroot,2016-04-01,2016-04-30,-37.07031400129199
Gallatin,2016-04-01,2016-04-30,-59.123437851667404
Paradise Valley,2016-04-01,2016-04-30,-49.503125950694084
Bitterroot,2016-05-01,2016-05-31,-36.05625036358833
Gallatin,2016-05-01,2016-05-31,-38.12812524288893
Paradise Valley,2016-05-01,2016-05-31,-39.114060409367085
Bitterroot,2016-06-01,2016-06-30,-111.8624999821186
Gallatin,2016-06-01,2016-06-30,-133.99843686819077
Paradise Valley,2016-06-01,2016-06-30,-133.99843686819077
Bitterroot,2016-07-01,2016-07-31,-106.87031137570739
Gallatin,2016-07-01,2016-07-31,-143.4843778219074
Paradise Valley,2016-07-01,2016-07-31,-132.8796882815659
Bitterroot,2016-08-01,2016-08-31,-133.81718891859055
Gallatin,2016-08-01,2016-08-31,-135.1796885021031
Paradise Valley,2016-08-01,2016-08-31,-135.1796885021031
Bitterroot,2016-09-01,2016-09-30,-29.784375017508864
Gallatin,2016-09-01,2016-09-30,-32.740625496953726
Paradise Valley,2016-09-01,2016-09-30,-32.740625496953726
Bitterroot,2016-10-01,2016-10-31,48.23593732807785
Gallatin,2016-10-01,2016-10-31,23.21874956600368
Paradise Valley,2016-10-01,2016-10-31,91.28281468153
Bitterroot,2016-11-01,2016-11-30,16.778123852796853
Gallatin,2016-11-01,2016-11-30,-29.87343728262931
Paradise Valley,2016-11-01,2016-11-30,-3.646874478086829
Bitterroot,2016-12-01,2016-12-31,138.74374954262748
Gallatin,2016-12-01,2016-12-31,11.295311888679862
Paradise Valley,2016-12-01,2016-12-31,117.57968780398369
Bitterroot,2017-01-01,2017-01-31,42.86406359821558
Gallatin,2017-01-01,2017-01-31,-9.643749974202365
Paradise Valley,2017-01-01,2017-01-31,41.04218849726021
Bitterroot,2017-02-01,2017-02-28,87.83593803457916
Gallatin,2017-02-01,2017-02-28,-21.38593833288178
Paradise Valley,2017-02-01,2017-02-28,98.72656109649688
Bitterroot,2017-03-01,2017-03-31,113.71406269073486
Gallatin,2017-03-01,2017-03-31,-29.33281195629388
Paradise Valley,2017-03-01,2017-03-31,41.78437594184652
Bitterroot,2017-04-01,2017-04-30,8.884375561028719
Gallatin,2017-04-01,2017-04-30,-1.4937496967613697
Paradise Valley,2017-04-01,2017-04-30,37.91718805208802
Bitterroot,2017-05-01,2017-05-31,-63.143749840557575
Gallatin,2017-05-01,2017-05-31,-67.87656207382679
Paradise Valley,2017-05-01,2017-05-31,-72.0640631429851
Bitterroot,2017-06-01,2017-06-30,-41.10937387030572
Gallatin,2017-06-01,2017-06-30,-78.14687513466924
Paradise Valley,2017-06-01,2017-06-30,-83.4828116223216
Bitterroot,2017-07-01,2017-07-31,-174.5078126937151
Gallatin,2017-07-01,2017-07-31,-161.64531199075282
Paradise Valley,2017-07-01,2017-07-31,-134.29687344655395
Bitterroot,2017-08-01,2017-08-31,-143.60156239708886
Gallatin,2017-08-01,2017-08-31,-129.87187514454126
Paradise Valley,2017-08-01,2017-08-31,-115.19687519036233
Bitterroot,2017-09-01,2017-09-30,-40.29374987538904
Gallatin,2017-09-01,2017-09-30,-18.945312686264515
Paradise Valley,2017-09-01,2017-09-30,33.60468900203705
Bitterroot,2017-10-01,2017-10-31,20.017188077792525
Gallatin,2017-10-01,2017-10-31,-45.13906314224005
Paradise Valley,2017-10-01,2017-10-31,-25.33906264603138
Bitterroot,2017-11-01,2017-11-30,99.9562481418252
Gallatin,2017-11-01,2017-11-30,11.643750417046249
Paradise Valley,2017-11-01,2017-11-30,109.92968709766865
Bitterroot,2017-12-01,2017-12-31,129.96875198930502
Gallatin,2017-12-01,2017-12-31,19.54843669384718
Paradise Valley,2017-12-01,2017-12-31,64.40312504768372
Bitterroot,2018-01-01,2018-01-31,82.24531280715019
Gallatin,2018-01-01,2018-01-31,-3.6140622459352016
Paradise Valley,2018-01-01,2018-01-31,33.381249997764826
Bitterroot,2018-02-01,2018-02-28,143.77968837041408
Gallatin,2018-02-01,2018-02-28,-2.317187753506005
Paradise Valley,2018-02-01,2018-02-28,92.51562333852053
Bitterroot,2018-03-01,2018-03-31,39.99999978393316
Gallatin,2018-03-01,2018-03-31,-5.51875046081841
Paradise Valley,2018-03-01,2018-03-31,10.68750137090683
Bitterroot,2018-04-01,2018-04-30,29.459374479949474
Gallatin,2018-04-01,2018-04-30,7.926562270149589
Paradise Valley,2018-04-01,2018-04-30,21.903126023709774
Bitterroot,2018-05-01,2018-05-31,-35.110938370227814
Gallatin,2018-05-01,2018-05-31,-59.29531307145953
Paradise Valley,2018-05-01,2018-05-31,-46.15000035241246
Bitterroot,2018-06-01,2018-06-30,-13.745312503539026
Gallatin,2018-06-01,2018-06-30,-33.75000035762787
Paradise Valley,2018-06-01,2018-06-30,-32.75000041723251
Bitterroot,2018-07-01,2018-07-31,-168.81093694269657
Gallatin,2018-07-01,2018-07-31,-159.94374946970493
Paradise Valley,2018-07-01,2018-07-31,-159.94374946970493
Bitterroot,2018-08-01,2018-08-31,-116.22968775033951
Gallatin,2018-08-01,2018-08-31,-108.9687502682209
Paradise Valley,2018-08-01,2018-08-31,-107.07187335938215
Bitterroot,2018-09-01,2018-09-30,-92.89843740314245
Gallatin,2018-09-01,2018-09-30,-92.09531296044588
Paradise Valley,2018-09-01,2018-09-30,-102.7968751816079
Bitterroot,2018-10-01,2018-10-31,22.834374748170376
Gallatin,2018-10-01,2018-10-31,-11.687499444000423
Paradise Valley,2018-10-01,2018-10-31,0.33281221985816956
Bitterroot,2018-11-01,2018-11-30,104.92343828082085
Gallatin,2018-11-01,2018-11-30,-3.4781255424022675
Paradise Valley,2018-11-01,2018-11-30,59.52343774493784
Bitterroot,2018-12-01,2018-12-31,79.39843798894435
Gallatin,2018-12-01,2018-12-31,-8.909374706447124
Paradise Valley,2018-12-01,2018-12-31,15.693750359117985
Bitterroot,2019-01-01,2019-01-31,45.320314129814506
Gallatin,2019-01-01,2019-01-31,-6.767187563702464
Paradise Valley,2019-01-01,2019-01-31,8.851562201976776
Bitterroot,2019-02-01,2019-02-28,96.18906150385737
Gallatin,2019-02-01,2019-02-28,55.00781376194209
Paradise Valley,2019-02-01,2019-02-28,67.17187410313636
Bitterroot,2019-03-01,2019-03-31,-10.49062530696392
Gallatin,2019-03-01,2019-03-31,-17.11874981224537
Paradise Valley,2019-03-01,2019-03-31,-17.11874981224537
Bitterroot,2019-04-01,2019-04-30,64.30781469866633
Gallatin,2019-04-01,2019-04-30,-4.996875107288361
Paradise Valley,2019-04-01,2019-04-30,37.57031416147947
Bitterroot,2019-05-01,2019-05-31,-46.06249896250665
Gallatin,2019-05-01,2019-05-31,-59.05000030621886
Paradise Valley,2019-05-01,2019-05-31,-37.65937469154596
Bitterroot,2019-06-01,2019-06-30,-103.33437438681722
Gallatin,2019-06-01,2019-06-30,-91.58437597751617
Paradise Valley,2019-06-01,2019-06-30,-64.1531233759597
Bitterroot,2019-07-01,2019-07-31,-133.87656169384718
Gallatin,2019-07-01,2019-07-31,-114.92968962620944
Paradise Valley,2019-07-01,2019-07-31,-114.92968962620944
Bitterroot,2019-08-01,2019-08-31,-94.65156192705035
Gallatin,2019-08-01,2019-08-31,-119.04374984279275
Paradise Valley,2019-08-01,2019-08-31,-118.10468750447035
Bitterroot,2019-09-01,2019-09-30,-14.053124874830246
Gallatin,2019-09-01,2019-09-30,-33.393750846385956
Paradise Valley,2019-09-01,2019-09-30,-22.464062236249447
Bitterroot,2019-10-01,2019-10-31,48.160938292741776
Gallatin,2019-10-01,2019-10-31,-7.281249130144715
Paradise Valley,2019-10-01,2019-10-31,23.767187094315886
Bitterroot,2019-11-01,2019-11-30,23.40312533080578
Gallatin,2019-11-01,2019-11-30,-14.848437917418778
Paradise Valley,2019-11-01,2019-11-30,2.1531244814395905
Bitterroot,2019-12-01,2019-12-31,34.643749793060124
Gallatin,2019-12-01,2019-12-31,-19.234375015832484
Paradise Valley,2019-12-01,2019-12-31,18.896874845027924
Bitterroot,2020-01-01,2020-01-31,132.55625163484365
Gallatin,2020-01-01,2020-01-31,-21.126562512479722
Paradise Valley,2020-01-01,2020-01-31,40.33281207084656
Bitterroot,2020-02-01,2020-02-29,105.03281507827342
Gallatin,2020-02-01,2020-02-29,-3.4531250670552254
Paradise Valley,2020-02-01,2020-02-29,37.13750019669533
Bitterroot,2020-03-01,2020-03-31,11.417186331935227
Gallatin,2020-03-01,2020-03-31,-30.29375014640391
Paradise Valley,2020-03-01,2020-03-31,8.568750333040953
Bitterroot,2020-04-01,2020-04-30,-10.917188617400825
Gallatin,2020-04-01,2020-04-30,-71.96874898672104
Paradise Valley,2020-04-01,2020-04-30,-24.203125678002834
Bitterroot,2020-05-01,2020-05-31,6.576560448855162
Gallatin,2020-05-01,2020-05-31,-88.1312497369945
Paradise Valley,2020-05-01,2020-05-31,-40.78124926611781
Bitterroot,2020-06-01,2020-06-30,1.9171880204230547
Gallatin,2020-06-01,2020-06-30,-56.8921925984323
Paradise Valley,2020-06-01,2020-06-30,-68.80000028386712
Bitterroot,2020-07-01,2020-07-31,-141.08125125896186
Gallatin,2020-07-01,2020-07-31,-148.60312393307686
Paradise Valley,2020-07-01,2020-07-31,-145.56562565546483
Bitterroot,2020-08-01,2020-08-31,-138.59062488935888
Gallatin,2020-08-01,2020-08-31,-142.8046882553026
Paradise Valley,2020-08-01,2020-08-31,-142.8046882553026
Bitterroot,2020-09-01,2020-09-30,-76.63124950509518
Gallatin,2020-09-01,2020-09-30,-92.71562637202442
Paradise Valley,2020-09-01,2020-09-30,-89.4703124165535
Bitterroot,2020-10-01,2020-10-31,72.80156232137233
Gallatin,2020-10-01,2020-10-31,-34.48593760281801
Paradise Valley,2020-10-01,2020-10-31,9.82812350988388
Bitterroot,2020-11-01,2020-11-30,42.84531266987324
Gallatin,2020-11-01,2020-11-30,-24.48124978831038
Paradise Valley,2020-11-01,2020-11-30,28.53125020302832
Bitterroot,2020-12-01,2020-12-31,72.56250051036477
Gallatin,2020-12-01,2020-12-31,-19.770312812179327
Paradise Valley,2020-12-01,2020-12-31,9.404687548056245
